Date;ID;Sport ID;League ID;Season ID;Stage ID;Group ID;Aggregate ID;Round ID;State ID;Venue ID;Name;Starting At;Result Info;Leg;Details;Length;Placeholder;Last Processed At;Has Odds;Starting At Timestamp
2023-08-28;18867755;1;20;21820;77464598;;;309728;22;661;Scunthorpe United vs Scarborough Athletic;2023-08-28 12:00:00;Scunthorpe United won after full-time.;1/1;;90;ONWAAR;;WAAR;1693224000
2023-08-28;18867747;1;20;21820;77464598;;;309728;1;1081;Banbury United vs Buxton;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18867748;1;20;21820;77464598;;;309728;1;14748;Bishop's Stortford vs Boston United;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18867749;1;20;21820;77464598;;;309728;1;74;Blyth Spartans vs Spennymoor Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18867750;1;20;21820;77464598;;;309728;1;962;Chester vs Farsley Celtic;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18867751;1;20;21820;77464598;;;309728;1;195;Darlington vs South Shields;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18867752;1;20;21820;77464598;;;309728;1;339760;Gloucester City vs Rushall Olympic;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18867753;1;20;21820;77464598;;;309728;1;765;King's Lynn Town vs Alfreton Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18867754;1;20;21820;77464598;;;309728;1;15795;Peterborough Sports vs Brackley Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18867756;1;20;21820;77464598;;;309728;1;634;Southport vs Chorley;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18867757;1;20;21820;77464598;;;309728;1;1136;Tamworth vs Hereford;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18867758;1;20;21820;77464598;;;309728;1;854;Warrington Town vs Curzon Ashton;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869403;1;17;21822;77464606;;;309820;1;232142;Fylde vs Altrincham;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869404;1;17;21822;77464606;;;309820;1;819;Barnet vs Ebbsfleet United;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869405;1;17;21822;77464606;;;309820;1;;Bromley vs Southend United;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869406;1;17;21822;77464606;;;309820;1;624;Chesterfield vs Hartlepool United;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869407;1;17;21822;77464606;;;309820;1;987;Eastleigh vs Aldershot Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869408;1;17;21822;77464606;;;309820;1;1138;Halifax Town vs Gateshead;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869409;1;17;21822;77464606;;;309820;1;287;Kidderminster Harriers vs Maidenhead United;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869410;1;17;21822;77464606;;;309820;1;670;Oldham Athletic vs Solihull Moors;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869411;1;17;21822;77464606;;;309820;1;238;Oxford City vs Boreham Wood;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869412;1;17;21822;77464606;;;309820;1;232153;Wealdstone vs Dagenham & Redbridge;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869413;1;17;21822;77464606;;;309820;1;;Woking vs Dorking Wanderers;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18869414;1;17;21822;77464606;;;309820;1;343381;York City vs Rochdale;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18881377;1;24;21931;77465027;;;;1;;Lydd Town vs Deal Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18895631;1;51;22027;77465216;;;312504;1;622;Bognor Regis Town vs Lewes;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18895632;1;51;22027;77465216;;;312504;1;;Cheshunt vs Wingate & Finchley;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18895633;1;51;22027;77465216;;;312504;1;580;Concord Rangers vs Canvey Island;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18895634;1;51;22027;77465216;;;312504;1;1229;Dulwich Hamlet vs Chatham Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18895635;1;51;22027;77465216;;;312504;1;602;Folkestone Invicta vs Margate;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18895636;1;51;22027;77465216;;;312504;1;1321;Haringey Borough vs Enfield Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18895637;1;51;22027;77465216;;;312504;1;460;AFC Hornchurch vs Hashtag United;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18895638;1;51;22027;77465216;;;312504;1;409;Kingstonian vs Carshalton Athletic;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18895639;1;51;22027;77465216;;;312504;1;707;Potters Bar Town vs Billericay Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18895640;1;51;22027;77465216;;;312504;1;;Whitehawk vs Horsham;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18895835;1;51;22027;77465216;;;312504;1;;Hastings United vs Cray Wanderers;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;WAAR;1693231200
2023-08-28;18897125;1;54;22007;77465193;;;312635;1;795;Bedford Town vs Biggleswade;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897126;1;54;22007;77465193;;;312635;1;15199;Hertford Town vs Ware;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897127;1;54;22007;77465193;;;312635;1;1365;AFC Kempston Rovers vs Barton Rovers;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897128;1;54;22007;77465193;;;312635;1;323273;Kings Langley vs Aylesbury United;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897129;1;54;22007;77465193;;;312635;1;;Leighton Town vs AFC Dunstable;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897130;1;54;22007;77465193;;;312635;1;549;North Leigh vs Cirencester Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897131;1;54;22007;77465193;;;312635;1;;Stotfold FC vs Biggleswade Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897132;1;54;22007;77465193;;;312635;1;;Thame vs Kidlington;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897133;1;54;22007;77465193;;;312635;1;;Welwyn Garden City vs Waltham Abbey;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897212;1;53;22008;77465194;;;312672;1;;Basildon United vs Waltham Forest;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897215;1;53;22008;77465194;;;312672;1;1404;Bowers & Pitsea vs Redbridge;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897217;1;53;22008;77465194;;;312672;1;339764;Bury Town vs Wroxham;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897220;1;53;22008;77465194;;;312672;1;;East Thurrock United vs Brentwood Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-28;18897222;1;53;22008;77465194;;;312672;1;15492;Gorleston vs Lowestoft Town;2023-08-28 14:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693231200
2023-08-29;18878755;1;103;21687;77464205;;;310833;1;2724;SGV Freiberg vs Bahlinger SC;2023-08-29 15:30:00;;1/1;;90;ONWAAR;;WAAR;1693323000
2023-08-29;18846461;1;94;21685;77464203;;;307542;1;143896;Nürnberg II vs Ansbach;2023-08-29 16:00:00;;1/1;;90;ONWAAR;;WAAR;1693324800
2023-08-29;18846462;1;94;21685;77464203;;;307542;1;2854;Vilzing vs Bayern München II;2023-08-29 16:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693324800
2023-08-29;18846463;1;94;21685;77464203;;;307542;1;2146;Schalding-Heining vs Illertissen;2023-08-29 16:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693324800
2023-08-29;18846465;1;94;21685;77464203;;;307542;1;1980;Würzburger Kickers vs Viktoria Aschaffenburg;2023-08-29 16:30:00;;1/1;;90;ONWAAR;;WAAR;1693326600
2023-08-29;18846464;1;94;21685;77464203;;;307542;1;2127;Schweinfurt vs Eintracht Bamberg;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693328400
2023-08-29;18846466;1;94;21685;77464203;;;307542;1;2552;Türkgücü-Ataspor vs Buchbach;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693328400
2023-08-29;18846467;1;94;21685;77464203;;;307542;1;585;Wacker Burghausen vs Greuther Fürth II;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693328400
2023-08-29;18846468;1;94;21685;77464203;;;307542;1;2332;Memmingen vs Augsburg II;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693328400
2023-08-29;18846469;1;94;21685;77464203;;;307542;1;2218;Bayreuth vs Aubstadt;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693328400
2023-08-29;18875998;1;97;21688;77464206;;;310530;1;260075;Chemnitzer FC vs Babelsberg;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693328400
2023-08-29;18878751;1;103;21687;77464205;;;310833;1;;Balingen vs Stuttgart II;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693328400
2023-08-29;18878753;1;103;21687;77464205;;;310833;1;1973;Kickers Offenbach vs Barockstadt Fulda-Lehnerz;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693328400
2023-08-29;18878754;1;103;21687;77464205;;;310833;1;1498;Homburg vs Schott Mainz;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693328400
2023-08-29;18878757;1;103;21687;77464205;;;310833;1;2687;TSV Steinbach vs Stuttgarter Kickers;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693328400
2023-08-29;18878758;1;103;21687;77464205;;;310833;1;1525;Mainz 05 II vs Aalen;2023-08-29 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693328400
2023-08-29;18879374;1;77;21883;77464821;;;310896;15;655;Almere City II vs Katwijk;2023-08-29 18:00:00;;1/1;;90;ONWAAR;;WAAR;1693332000
2023-08-29;18968548;1;27;21700;77464239;;;;1;;Swansea City vs AFC Bournemouth;2023-08-29 18:30:00;;1/1;;90;ONWAAR;;WAAR;1693333800
2023-08-29;18897232;1;53;22008;77465194;;;312672;1;;Enfield 1893 vs New Salamis;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968531;1;27;21700;77464239;;;;1;990;Tranmere Rovers vs Leicester City;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968534;1;27;21700;77464239;;;;1;207;Stoke City vs Rotherham United;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968535;1;27;21700;77464239;;;;1;871;Wrexham vs Bradford City;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968537;1;27;21700;77464239;;;;1;383;Bolton Wanderers vs Middlesbrough;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968538;1;27;21700;77464239;;;;1;673;Port Vale vs Crewe Alexandra;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968540;1;27;21700;77464239;;;;1;495;Sheffield Wednesday vs Mansfield Town;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968541;1;27;21700;77464239;;;;1;492;Wolverhampton Wanderers vs Blackpool;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968543;1;27;21700;77464239;;;;1;500;Bristol City vs Norwich City;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968544;1;27;21700;77464239;;;;1;794;Plymouth Argyle vs Crystal Palace;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968546;1;27;21700;77464239;;;;1;839;Portsmouth vs Peterborough United;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968547;1;27;21700;77464239;;;;1;837;Luton Town vs Gillingham;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968549;1;27;21700;77464239;;;;1;485;Fulham vs Tottenham Hotspur;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968550;1;27;21700;77464239;;;;1;339205;Exeter City vs Stevenage;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968551;1;27;21700;77464239;;;;1;426;Wycombe Wanderers vs Sutton United;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968552;1;27;21700;77464239;;;;1;507;Birmingham City vs Cardiff City;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18968553;1;27;21700;77464239;;;;1;788;Newport County vs Brentford;2023-08-29 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693334700
2023-08-29;18964839;1;2;21638;77463972;;48890;;1;339712;Young Boys vs Maccabi Haifa;2023-08-29 19:00:00;;2/2;;90;ONWAAR;;WAAR;1693335600
2023-08-29;18964843;1;2;21638;77463972;;48892;;1;31235;Panathinaikos vs Sporting Braga;2023-08-29 19:00:00;;2/2;;90;ONWAAR;;WAAR;1693335600
2023-08-29;18964845;1;2;21638;77463972;;48893;;1;72098;Galatasaray vs Molde;2023-08-29 19:00:00;;2/2;;90;ONWAAR;;WAAR;1693335600
2023-08-29;18968532;1;27;21700;77464239;;;;1;232148;Salford City vs Leeds United;2023-08-29 19:00:00;;1/1;;90;ONWAAR;;WAAR;1693335600
2023-08-29;18968545;1;27;21700;77464239;;;;1;;Reading vs Ipswich Town;2023-08-29 19:00:00;;1/1;;90;ONWAAR;;WAAR;1693335600
2023-08-30;18854514;1;1130;21732;77464346;;;308437;1;;Rus Binche vs Tubize;2023-08-30 16:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693411200
2023-08-30;18854515;1;1130;21732;77464346;;;308437;1;16648;Stockay-Warfusée vs Stade Verviers;2023-08-30 16:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693411200
2023-08-30;18854516;1;1130;21732;77464346;;;308437;1;16387;Ganshoren vs Rebecq;2023-08-30 16:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693411200
2023-08-30;18854518;1;1130;21732;77464346;;;308437;1;4617;Hamoir vs Albert Quévy-Mons;2023-08-30 16:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693411200
2023-08-30;18865962;1;1131;21731;77464345;;;309552;1;;RFC Wetteren vs Zelzate;2023-08-30 16:30:00;;1/1;;90;ONWAAR;;ONWAAR;1693413000
2023-08-30;18866255;1;1132;21733;77464347;;;309586;1;1869;Mechelen II vs Diegem Sport;2023-08-30 16:45:00;;1/1;;90;ONWAAR;;ONWAAR;1693413900
2023-08-30;18866263;1;1132;21733;77464347;;;309586;1;1086;Rupel Boom vs Bocholt;2023-08-30 16:45:00;;1/1;;90;ONWAAR;;ONWAAR;1693413900
2023-08-30;18878752;1;103;21687;77464205;;;310833;1;2144;Koblenz vs Hoffenheim II;2023-08-30 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693414800
2023-08-30;18878756;1;103;21687;77464205;;;310833;1;;Astoria Walldorf vs FSV Frankfurt;2023-08-30 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693414800
2023-08-30;18878759;1;103;21687;77464205;;;310833;1;1950;Hessen Kassel vs Eintracht Frankfurt II;2023-08-30 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693414800
2023-08-30;18854512;1;1130;21732;77464346;;;308437;1;4419;Tournai vs Rochefort;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18854517;1;1130;21732;77464346;;;308437;1;;Union Saint-Gilloise II vs Meux;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18854519;1;1130;21732;77464346;;;308437;1;4442;Acren vs Warnant;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18865958;1;1131;21731;77464345;;;309552;1;1471;Oudenaarde vs Oostkamp;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18865959;1;1131;21731;77464345;;;309552;1;16593;Dikkelvenne vs Gent-Zeehaven;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18865960;1;1131;21731;77464345;;;309552;1;4496;Olsa Brakel vs Mandel United;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18865963;1;1131;21731;77464345;;;309552;1;;Merelbeke vs Ninove;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18865964;1;1131;21731;77464345;;;309552;1;4529;Torhout vs Harelbeke;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18865965;1;1131;21731;77464345;;;309552;1;4581;Gullegem vs Sparta Petegem;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18865966;1;1131;21731;77464345;;;309552;1;16364;Cercle Brugge II vs Voorde Appelterre;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18866257;1;1132;21733;77464347;;;309586;1;1482;Spouwen-Mopertingen vs Hades;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18866259;1;1132;21733;77464347;;;309586;1;4572;Lyra-Lierse Berlaar vs Houtvenne;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18866261;1;1132;21733;77464347;;;309586;1;384;Sporting Hasselt vs Lille;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18866265;1;1132;21733;77464347;;;309586;1;4638;Tongeren vs Berchem Sport;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18866266;1;1132;21733;77464347;;;309586;1;1676;Racing Mechelen vs Tempo Overijse;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18866269;1;1132;21733;77464347;;;309586;1;16243;Wezel vs KSC City Pirates;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18866270;1;1132;21733;77464347;;;309586;1;16274;FC Lebbeke vs Londerzeel;2023-08-30 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693418400
2023-08-30;18968533;1;27;21700;77464239;;;;1;1137;Harrogate Town vs Blackburn Rovers;2023-08-30 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693421100
2023-08-30;18968539;1;27;21700;77464239;;;;1;542;Nottingham Forest vs Burnley;2023-08-30 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693421100
2023-08-30;18968542;1;27;21700;77464239;;;;1;2;Sheffield United vs Lincoln City;2023-08-30 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693421100
2023-08-30;18968554;1;27;21700;77464239;;;;1;321614;Chelsea vs AFC Wimbledon;2023-08-30 18:45:00;;1/1;;90;ONWAAR;;WAAR;1693421100
2023-08-30;18964841;1;2;21638;77463972;;48891;;1;181;PSV vs Rangers;2023-08-30 19:00:00;;2/2;;90;ONWAAR;;WAAR;1693422000
2023-08-30;18964847;1;2;21638;77463972;;48894;;1;254;AEK Athens vs Antwerp;2023-08-30 19:00:00;;2/2;;90;ONWAAR;;WAAR;1693422000
2023-08-30;18964849;1;2;21638;77463972;;48895;;1;5655;FC Copenhagen vs Raków Cz?stochowa;2023-08-30 19:00:00;;2/2;;90;ONWAAR;;WAAR;1693422000
2023-08-30;18968536;1;27;21700;77464239;;;;1;894;Doncaster Rovers vs Everton;2023-08-30 19:00:00;;1/1;;90;ONWAAR;;WAAR;1693422000
2023-08-31;18965202;1;5;22130;77465483;;48930;;1;84267;Qaraba? vs Olimpija;2023-08-31 16:00:00;;2/2;;90;ONWAAR;;WAAR;1693497600
2023-08-31;18876009;1;97;21688;77464206;;;310531;1;339029;Altglienicke vs Rot-Weiß Erfurt;2023-08-31 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693501200
2023-08-31;18965184;1;5;22130;77465483;;48921;;1;;Zorya vs Slavia Praha;2023-08-31 17:00:00;;2/2;;90;ONWAAR;;WAAR;1693501200
2023-08-31;18965192;1;5;22130;77465483;;48925;;1;1619;Sparta Praha vs Dinamo Zagreb;2023-08-31 17:00:00;;2/2;;90;ONWAAR;;WAAR;1693501200
2023-08-31;18965194;1;5;22130;77465483;;48926;;1;88;Aris Limassol vs Slovan Bratislava;2023-08-31 17:00:00;;2/2;;90;ONWAAR;;WAAR;1693501200
2023-08-31;18965200;1;5;22130;77465483;;48929;;1;7907;Sheriff vs KÍ;2023-08-31 17:00:00;;2/2;;90;ONWAAR;;WAAR;1693501200
2023-08-31;18965188;1;5;22130;77465483;;48923;;1;4329;?ukari?ki vs Olympiakos Piraeus;2023-08-31 18:00:00;;2/2;;90;ONWAAR;;WAAR;1693504800
2023-08-31;18965190;1;5;22130;77465483;;48924;;1;154;Ajax vs Ludogorets;2023-08-31 18:00:00;;2/2;;90;ONWAAR;;WAAR;1693504800
2023-08-31;18965186;1;5;22130;77465483;;48922;;1;9569;Lugano vs Union Saint-Gilloise;2023-08-31 18:30:00;;2/2;;90;ONWAAR;;WAAR;1693506600
2023-08-31;18965198;1;5;22130;77465483;;48928;;1;8928;Aberdeen vs Häcken;2023-08-31 18:45:00;;2/2;;90;ONWAAR;;WAAR;1693507500
2023-08-31;18965196;1;5;22130;77465483;;48927;;1;4032;Zrinjski vs LASK Linz;2023-08-31 19:00:00;;2/2;;90;ONWAAR;;WAAR;1693508400
2023-09-01;18892916;1;91;21684;77464202;;;312191;1;997;VfB Oldenburg vs Hamburger SV II;2023-09-01 16:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693584000
2023-09-01;18862921;1;85;21796;77464492;;;309310;1;302413;Fortuna Düsseldorf vs Karlsruher SC;2023-09-01 16:30:00;;1/1;;90;ONWAAR;;WAAR;1693585800
2023-09-01;18862926;1;85;21796;77464492;;;309310;1;2084;Eintracht Braunschweig vs St. Pauli;2023-09-01 16:30:00;;1/1;;90;ONWAAR;;WAAR;1693585800
2023-09-01;18846470;1;94;21685;77464203;;;307543;1;2121;Illertissen vs Vilzing;2023-09-01 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693587600
2023-09-01;18846471;1;94;21685;77464203;;;307543;1;2017;Bayern München II vs Memmingen;2023-09-01 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693587600
2023-09-01;18846472;1;94;21685;77464203;;;307543;1;2549;Buchbach vs Würzburger Kickers;2023-09-01 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693587600
2023-09-01;18846473;1;94;21685;77464203;;;307543;1;2009;Viktoria Aschaffenburg vs Nürnberg II;2023-09-01 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693587600
2023-09-01;18846476;1;94;21685;77464203;;;307543;1;2116;Augsburg II vs Schweinfurt;2023-09-01 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693587600
2023-09-01;18870035;1;465;21824;77464615;;;309864;1;2034;Tondela vs CF Os Belenenses;2023-09-01 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693587600
2023-09-01;18876007;1;97;21688;77464206;;;310531;1;142454;Eilenburg vs Hertha BSC II;2023-09-01 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693587600
2023-09-01;18876011;1;97;21688;77464206;;;310531;1;2507;BAK '07 vs Energie Cottbus;2023-09-01 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693587600
2023-09-01;18877612;1;88;21873;77464757;;;310708;1;592;Saarbrücken vs Borussia Dortmund II;2023-09-01 17:00:00;;1/1;;90;ONWAAR;;WAAR;1693587600
2023-09-01;18893071;1;91;21684;77464202;;;312191;1;2201;Weiche Flensburg vs Hannover 96 II;2023-09-01 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1693587600
2023-09-01;18847958;1;564;21694;77464219;;;307677;1;4473;Cádiz vs Villarreal;2023-09-01 17:30:00;;1/1;;90;ONWAAR;;WAAR;1693589400
2023-09-01;18855643;1;567;21739;77464375;;;308560;1;412;Alcorcón vs Racing Ferrol;2023-09-01 17:30:00;;1/1;;90;ONWAAR;;WAAR;1693589400
2023-09-01;18876974;1;106;21686;77464204;;;310643;1;2124;Fortuna Düsseldorf II vs Rot-Weiß Oberhausen;2023-09-01 17:30:00;;1/1;;90;ONWAAR;;ONWAAR;1693589400
2023-09-01;18893177;1;313;21999;77465160;;;312220;1;953;Sochaux vs Chasselay MDA;2023-09-01 17:30:00;;1/1;;90;ONWAAR;;ONWAAR;1693589400
2023-09-01;18893178;1;313;21999;77465160;;;312220;1;2046;Nancy vs Niort;2023-09-01 17:30:00;;1/1;;90;ONWAAR;;WAAR;1693589400
2023-09-01;18893180;1;313;21999;77465160;;;312220;1;938;Rouen vs Orléans;2023-09-01 17:30:00;;1/1;;90;ONWAAR;;WAAR;1693589400
2023-09-01;18893181;1;313;21999;77465160;;;312220;1;2265;Villefranche vs Marignane Gignac CB;2023-09-01 17:30:00;;1/1;;90;ONWAAR;;WAAR;1693589400
2023-09-01;18893182;1;313;21999;77465160;;;312220;1;352;Châteauroux vs Dijon;2023-09-01 17:30:00;;1/1;;90;ONWAAR;;WAAR;1693589400
2023-09-01;18893183;1;313;21999;77465160;;;312220;1;6226;Le Mans vs Versailles;2023-09-01 17:30:00;;1/1;;90;ONWAAR;;WAAR;1693589400
2023-09-01;18893184;1;313;21999;77465160;;;312220;1;2298;Cholet vs Épinal;2023-09-01 17:30:00;;1/1;;90;ONWAAR;;WAAR;1693589400
